anime_id,score,watching_status,watched_episodes
39730,8,1,6
40010,9,1,5
35828,6,1,11
35790,9,1,12
36432,7,1,26
37579,7,1,7
37722,8,1,7
16742,8,1,7
36793,7,2,12
38101,9,2,12
34881,7,2,12
17082,7,2,12
37561,7,2,12
19429,8,2,12
32828,8,2,12
8676,4,2,25
31771,8,2,12
36800,7,2,12
6547,6,2,13
37206,7,2,12
11433,9,2,12
11111,8,2,12
38753,9,2,12
7817,7,2,12
6347,7,2,13
8516,8,2,13
5081,10,2,15
22789,9,2,12
37716,6,2,12
27727,7,2,12
34618,9,2,12
35712,8,2,10
10719,9,2,12
14967,9,2,12
21405,8,2,12
38186,9,2,13
33475,7,2,12
28999,8,2,13
2341,9,2,3
2359,8,2,1
2343,9,2,4
14741,10,2,12
18671,10,2,12
2167,6,2,23
4181,8,2,24
35756,8,2,12
1339,6,2,11
43735,7,2,24
20031,9,2,12
31636,7,2,12
12549,6,2,12
30127,7,2,12
35849,8,2,24
15583,7,2,12
19163,8,2,10
36633,7,2,12
34497,6,2,12
33988,9,2,12
24031,6,2,12
223,7,2,153
225,6,2,64
813,7,2,291
28121,9,2,13
32887,6,2,12
37347,8,2,12
226,9,2,13
38062,8,2,12
32901,8,2,12
10851,8,2,6
34662,8,2,25
22297,9,2,12
10087,9,2,13
11741,9,2,12
33731,7,2,12
24765,9,2,12
35222,6,2,12
30544,7,2,12
31737,7,2,12
34280,8,2,12
23289,7,2,12
14131,5,2,12
241,5,2,11
37349,8,2,12
21273,7,2,12
29787,8,2,12
33280,7,2,1
38333,8,2,1
37105,9,2,12
17729,7,2,13
29095,8,2,10
13161,8,2,12
34403,7,2,10
21855,9,2,5
15809,8,2,13
23269,7,2,12
15225,8,2,12
49692,8,2,12
11617,8,2,12
24703,7,2,12
15451,9,2,12
934,10,2,26
1889,10,2,24
28825,8,2,12
35376,9,2,12
36296,9,2,12
37614,8,2,12
10079,7,2,12
7088,7,2,12
35413,8,2,12
11013,7,2,12
249,8,2,167
37497,8,2,13
37999,9,2,12
16732,6,2,12
28851,10,2,1
48643,8,2,12
30831,9,2,10
38040,9,2,1
37587,7,2,12
207,9,2,13
9756,10,2,12
10620,7,2,26
35078,8,2,12
37510,5,2,13
164,10,2,1
30307,9,2,12
20507,8,2,12
35247,10,2,7
210,7,2,161
31240,10,2,25
37221,8,2,12
23277,9,2,12
30727,9,2,11
13759,10,2,24
37450,9,2,13
44275,9,2,13
199,9,2,1
41456,8,2,12
29786,9,2,12
30,7,2,26
35540,7,2,12
5958,8,2,13
8407,8,2,12
35839,10,2,13
14129,6,2,4
12445,9,2,12
37430,8,2,24
32924,7,2,12
37993,8,2,12
20359,9,2,1
34798,9,2,12
