anime_id,score,watching_status,watched_episodes
339,8,1,7
47,10,2,1
2251,8,2,13
67,8,2,24
57,8,2,26
889,8,2,12
1519,8,2,12
1818,6,2,26
1,9,2,26
5,8,2,1
1535,10,2,37
226,6,2,13
790,9,2,23
2759,10,2,1
455,7,2,26
71,8,2,24
73,8,2,13
121,10,2,51
430,9,2,1
16,9,2,24
431,9,2,1
572,8,2,1
33,9,2,25
43,8,2,1
4672,9,2,1
467,9,2,26
3485,9,2,26
237,10,2,50
97,9,2,26
1013,7,2,24
98,7,2,26
512,7,2,1
164,7,2,1
19,9,2,74
457,8,2,26
584,7,2,24
329,9,2,26
167,7,2,24
1827,8,2,26
199,10,2,1
30,10,2,26
32,10,2,1
2001,10,2,27
182,7,2,26
3089,8,2,1
2236,9,2,1
759,8,2,1
523,8,2,1
7,7,2,26
202,7,2,26
269,7,4,64
145,0,6,0
483,0,6,0
1210,0,6,0
165,0,6,0
565,0,6,0
6,0,6,0
