anime_id,score,watching_status,watched_episodes
38691,0,1,15
34281,0,1,3
54856,0,1,1
52619,0,1,7
51009,8,1,19
53050,3,1,8
21,9,1,1080
52991,10,1,15
53887,0,1,1
54234,4,1,7
33352,0,1,6
39547,0,1,5
54112,0,1,4
52034,10,2,11
38101,6,2,12
39783,6,2,12
48548,7,2,1
11111,8,2,12
5081,9,2,15
49596,8,2,24
47917,8,2,12
31043,9,2,12
31964,7,2,13
33486,7,2,25
36456,7,2,25
38408,7,2,25
50549,4,2,1
44511,8,2,12
14741,6,2,12
35608,7,2,1
18671,5,2,12
25731,5,2,25
42310,9,2,10
35849,6,2,24
1535,7,2,37
37982,5,2,12
31339,7,2,12
50481,5,2,12
2759,10,2,1
3784,10,2,1
3785,10,2,1
38680,7,2,25
40417,7,2,25
42938,8,2,13
11617,6,2,12
24703,5,2,12
15451,5,2,12
42897,7,2,13
431,10,2,1
5231,6,2,127
52830,5,2,13
40748,8,2,24
48561,8,2,1
52198,9,2,1
37999,9,2,12
43608,9,2,13
40591,8,2,12
40750,6,2,12
40839,5,2,12
42963,4,2,12
16662,10,2,1
18679,6,2,24
38000,8,2,26
40456,8,2,1
51019,8,2,11
47778,8,2,11
32281,8,2,1
36098,6,2,1
9260,8,2,1
31757,9,2,1
28851,10,2,1
16782,7,2,1
50709,7,2,13
34599,9,2,13
36862,10,2,1
41084,10,2,12
51179,9,2,12
39535,8,2,11
45576,8,2,12
23755,6,2,24
35946,5,2,1
46420,4,2,1
50315,3,2,1
41491,6,2,24
34577,6,2,24
39701,6,2,24
31722,6,2,4
20507,7,2,12
30503,7,2,13
51705,6,2,12
50739,5,2,12
31240,8,2,25
39587,10,2,13
42203,10,2,12
35994,4,2,16
37450,8,2,13
38329,8,2,1
199,10,2,1
23273,9,2,22
3786,10,2,1
16498,9,2,25
25777,9,2,12
35760,10,2,12
38524,10,2,10
40028,8,2,16
51535,10,2,2
48583,10,2,12
30,10,2,26
32,10,2,1
31,8,2,1
50416,6,2,12
48736,6,2,12
50265,7,2,12
50602,7,2,13
11757,7,2,25
21881,6,2,24
36474,7,2,24
42916,4,2,1
53393,8,2,13
38826,8,2,1
52608,4,2,12
41389,7,2,12
50307,8,2,12
4224,7,2,25
43299,7,2,12
14813,7,2,13
23847,7,2,13
37779,8,2,12
53126,7,2,13
35507,7,2,12
51096,7,2,13
22199,0,6,0
6547,0,6,0
9989,0,6,0
49834,0,6,0
28121,0,6,0
226,0,6,0
41025,0,6,0
17895,0,6,0
3002,0,6,0
38816,0,6,0
45613,0,6,0
50796,6,6,0
48926,0,6,0
877,0,6,0
27775,0,6,0
339,0,6,0
36316,0,6,0
43523,0,6,0
37521,0,6,0
31245,0,6,0
