anime_id,score,watching_status,watched_episodes
34443,0,1,0
55644,0,1,9
51009,0,1,21
17549,0,1,0
50416,0,1,5
52991,0,1,14
53887,0,1,10
52034,8,2,11
38101,7,2,12
39783,6,2,12
42847,9,2,1
22147,8,2,13
30206,8,2,1
30056,8,2,7
15085,6,2,12
11111,6,2,12
9919,8,2,25
49066,7,2,6
37171,8,2,12
37525,4,2,12
6347,7,2,13
8516,7,2,13
28805,8,2,1
22789,9,2,12
49596,9,2,24
47917,9,2,12
31043,7,2,12
31964,9,2,13
33486,9,2,25
36456,9,2,25
38408,8,2,25
41587,8,2,25
49918,9,2,25
33929,0,2,1
35459,7,2,1
10719,0,2,12
50549,7,2,1
44511,7,2,12
39175,7,2,1
2167,9,2,23
4181,9,2,24
6351,7,2,1
4059,7,2,1
42310,7,2,10
17121,7,2,1
1535,7,2,37
38145,8,2,12
38691,9,2,24
48549,8,2,11
50612,8,2,1
40852,8,2,11
41361,7,2,1
226,6,2,13
38671,8,2,24
40956,8,2,24
6702,9,2,175
22043,9,2,102
9982,9,2,5
32930,0,2,3
18393,8,2,1
35972,10,2,51
41120,8,2,11
5114,8,2,64
384,2,2,13
23289,8,2,12
27633,8,2,6
43692,9,2,5
48707,7,2,5
53148,8,2,5
37105,7,2,12
10793,7,2,22
38476,7,2,12
8074,7,2,12
9515,6,2,1
28825,8,2,12
36296,8,2,12
42897,8,2,13
431,10,2,1
40046,5,2,13
46569,7,2,13
14719,8,2,26
20899,8,2,24
26055,8,2,24
31933,8,2,39
37991,9,2,39
48661,8,2,12
51367,8,2,12
53273,8,2,14
40787,8,2,1
40748,8,2,24
48561,8,2,1
5680,7,2,13
9617,7,2,1
7791,7,2,26
16664,8,2,1
37999,9,2,12
43608,9,2,13
50325,9,2,1
40591,9,2,12
43609,7,2,1
7054,7,2,26
8525,7,2,12
7711,8,2,1
45613,7,2,12
38000,9,2,26
40456,8,2,1
51019,9,2,11
49926,8,2,7
47778,9,2,11
6045,9,2,25
9656,9,2,12
10152,7,2,1
32281,9,2,1
31798,8,2,12
33206,9,2,13
39247,8,2,12
49893,9,2,1
35363,7,2,1
35145,7,2,7
28851,9,2,1
48926,8,2,12
50631,8,2,12
51958,8,2,12
30831,8,2,10
32937,8,2,10
34626,8,2,1
32380,7,2,1
38040,8,2,1
52173,7,2,12
49909,8,2,10
2034,7,2,24
40211,8,2,1
34599,0,2,13
39196,8,2,23
41402,9,2,21
49784,8,2,21
512,10,2,1
52211,9,2,12
35828,8,2,12
585,9,2,1
48590,7,2,13
49483,7,2,8
32182,8,2,12
37510,8,2,13
164,8,2,1
23755,7,2,24
35946,7,2,1
30347,7,2,2
38198,7,2,1
34577,8,2,24
36923,0,2,1
31722,7,2,4
20,9,2,220
442,0,2,1
936,0,2,1
2144,0,2,1
1735,9,2,500
2472,0,2,1
4437,0,2,1
8246,0,2,1
10589,8,2,1
50593,7,2,1
1210,6,2,24
10165,10,2,26
8857,7,2,1
21557,9,2,1
1029,8,2,1
28297,7,2,24
50380,9,2,12
33926,5,2,12
6675,8,2,1
2993,7,2,13
4214,6,2,13
44807,7,2,1
32542,8,2,12
33524,0,2,1
2476,4,2,12
199,7,2,1
23273,8,2,22
44074,8,2,11
49200,7,2,1
16498,8,2,25
25777,8,2,12
35760,8,2,12
38524,10,2,10
40028,9,2,16
51535,8,2,2
48583,8,2,12
12815,8,2,50
48736,8,2,12
35839,7,2,13
39489,7,2,6
50265,9,2,12
50602,9,2,13
9253,9,2,24
10863,9,2,1
27957,9,2,4
2418,8,2,1
5681,6,2,1
50594,7,2,1
11757,7,2,25
21647,7,2,1
16417,8,2,12
32093,7,2,12
33157,7,2,7
53393,6,2,13
38826,8,2,1
2236,8,2,1
14227,7,2,13
523,9,2,1
2129,5,2,13
37521,9,2,24
49387,8,2,24
33352,9,2,13
39741,9,2,1
37987,10,2,1
37095,10,2,1
35968,8,2,11
37779,8,2,12
32615,7,2,12
34798,8,2,12
38475,9,2,1
38474,9,2,13
49026,7,2,2
37341,7,2,3
1195,6,2,13
11319,7,2,12
1840,7,2,12
3712,7,2,12
269,0,3,8
31478,0,3,5
11771,0,3,3
1887,0,3,2
30276,0,3,1
14967,0,4,0
39701,0,4,0
55791,0,6,0
34881,0,6,0
32828,0,6,0
34636,0,6,0
36649,0,6,0
54865,0,6,0
54789,0,6,0
53411,0,6,0
37435,0,6,0
14741,0,6,0
28223,0,6,0
51818,0,6,0
12049,0,6,0
17535,0,6,0
30778,0,6,0
16918,0,6,0
39533,0,6,0
37141,0,6,0
41694,0,6,0
39586,0,6,0
38816,0,6,0
578,0,6,0
34933,0,6,0
10080,0,6,0
35860,0,6,0
55701,0,6,0
56538,0,6,0
36699,0,6,0
52186,0,6,0
31952,0,6,0
49458,0,6,0
16353,0,6,0
36862,0,6,0
55813,0,6,0
50172,0,6,0
41168,0,6,0
18095,0,6,0
40834,0,6,0
29803,0,6,0
37078,0,6,0
40392,0,6,0
49413,0,6,0
25835,0,6,0
28171,0,6,0
45425,0,6,0
11577,0,6,0
48171,0,6,0
16870,0,6,0
41389,0,6,0
4224,0,6,0
39518,0,6,0
39617,0,6,0
