anime_id,score,watching_status,watched_episodes
30654,0,1,4
37451,0,1,6
54898,0,1,3
12189,0,1,9
41084,0,1,2
44961,0,1,16
527,0,1,86
35838,0,1,7
32998,9,2,12
30123,8,2,12
31173,8,2,12
31483,7,2,1
25013,9,2,24
30370,9,2,3
6547,9,2,13
9989,9,2,11
11111,7,2,12
24833,8,2,22
21995,7,2,12
7193,10,2,12
28805,10,2,1
36649,10,2,24
39195,8,2,12
34572,8,2,170
33950,7,2,1
38768,7,2,1
46352,8,2,12
31043,10,2,12
31964,10,2,13
33486,10,2,25
36456,10,2,25
38408,10,2,25
36896,10,2,1
39565,10,2,1
35459,7,2,1
31478,10,2,12
32867,10,2,12
38003,10,2,12
50330,10,2,13
42250,10,2,12
34944,10,2,1
33071,8,2,1
40934,7,2,13
1689,7,2,3
44511,9,2,12
28999,9,2,13
2167,9,2,23
4181,9,2,24
1575,10,2,25
2904,9,2,25
8142,7,2,1
10029,9,2,1
16592,5,2,13
35849,9,2,24
1535,9,2,37
28223,9,2,12
35120,8,2,10
17513,5,2,12
20919,5,2,1
30346,9,2,1
28121,8,2,13
32887,6,2,12
32801,8,2,1
2759,7,2,1
3784,7,2,1
3785,7,2,1
41120,7,2,11
5114,10,2,64
41025,9,2,20
2890,9,2,1
39533,10,2,11
40421,10,2,1
37349,6,2,12
38807,3,2,1
40052,9,2,23
23251,8,2,12
4551,10,2,12
20689,7,2,12
38816,10,2,1
27989,7,2,13
42897,8,2,13
37972,9,2,12
578,10,2,1
10408,10,2,1
431,10,2,1
39584,4,2,1
11013,8,2,12
13403,8,2,1
39534,7,2,12
40787,10,2,1
40748,9,2,24
48561,10,2,1
36754,8,2,26
21563,8,2,12
14713,10,2,13
18661,10,2,2
30709,10,2,4
33323,10,2,1
25681,10,2,12
1004,8,2,1
32491,10,2,4
7711,10,2,1
16035,9,2,13
16662,9,2,1
24439,8,2,12
34451,8,2,12
32574,7,2,1
38000,8,2,26
6045,6,2,25
9656,6,2,12
32281,8,2,1
36098,10,2,1
38594,8,2,1
31798,8,2,12
28851,8,2,1
28725,8,2,1
16782,7,2,1
4898,10,2,24
6707,10,2,12
31812,10,2,1
22145,10,2,10
23317,9,2,2
2034,8,2,24
34599,10,2,13
37514,7,2,1
37515,7,2,1
36862,10,2,1
35062,10,2,24
48438,6,2,3
512,10,2,1
34541,7,2,1
585,9,2,1
164,6,2,1
19,10,2,74
41168,7,2,1
877,10,2,47
30016,8,2,13
34414,8,2,12
4081,8,2,13
32983,8,2,11
34591,8,2,11
10379,8,2,13
11665,8,2,13
597,7,2,1
19815,8,2,12
33674,9,2,1
10161,8,2,11
20507,10,2,12
30503,10,2,13
21557,10,2,1
30276,10,2,12
