anime_id,score,watching_status,watched_episodes
54856,0,1,8
51009,0,1,11
53887,0,1,3
54918,0,1,0
54112,0,1,9
52034,8,2,11
6547,7,2,13
9989,7,2,11
11111,8,2,12
49596,9,2,24
46352,8,2,12
31964,7,2,13
28755,8,2,1
53411,9,2,12
31478,9,2,12
44511,9,2,12
28999,8,2,13
1575,9,2,25
2904,10,2,25
54005,6,2,1
38656,9,2,11
1535,10,2,37
38691,6,2,24
2890,7,2,1
35222,8,2,12
10793,7,2,22
37806,9,2,13
20583,8,2,25
28891,9,2,25
42897,9,2,13
33733,8,2,26
40748,10,2,24
48561,9,2,1
38000,9,2,26
51019,9,2,11
47778,9,2,11
28851,9,2,1
49909,9,2,10
11771,9,2,25
16894,10,2,25
24415,9,2,25
31658,9,2,1
33489,0,2,25
13667,7,2,1
30276,8,2,12
34134,8,2,12
32542,7,2,12
16498,8,2,25
25777,9,2,12
35760,8,2,12
38524,8,2,10
40028,7,2,16
48583,8,2,12
50265,9,2,12
50602,9,2,13
11757,9,2,25
21881,7,2,24
41353,9,2,13
16870,9,2,1
22319,9,2,12
27899,9,2,12
42249,8,2,24
50273,8,2,12
4224,9,2,25
39518,6,2,5
37521,9,2,24
41094,6,2,15
39617,8,2,11
35507,9,2,12
23283,9,2,11
33486,6,3,4
32867,0,3,7
22297,4,3,1
42205,9,3,26
34566,8,4,8
2167,5,4,1
227,0,4,2
24439,7,4,3
32,0,4,0
55791,0,6,0
24833,0,6,0
30654,0,6,0
38003,0,6,0
4181,0,6,0
48549,0,6,0
40852,8,6,0
11741,0,6,0
5114,8,6,0
129,0,6,0
32935,0,6,0
38883,0,6,0
11061,0,6,0
9253,0,6,0
30484,0,6,0
36511,0,6,0
37799,0,6,12
14075,0,6,0
