anime_id,score,watching_status,watched_episodes
269,0,1,21
20899,0,1,6
38670,9,2,12
17082,6,2,12
36864,8,2,25
22729,8,2,12
27655,8,2,12
6547,0,2,13
9919,0,2,25
17395,5,2,1
1497,6,2,1
7817,0,2,12
2156,0,2,52
7334,0,2,39
10330,0,2,46
5337,0,2,52
32664,9,2,13
40228,9,2,13
530,0,2,46
740,0,2,43
532,0,2,38
1239,0,2,39
996,0,2,34
40752,8,2,12
11285,0,2,8
1639,4,2,1
15605,4,2,12
41468,8,2,3
2116,8,2,128
1614,7,2,52
1,10,2,26
5,10,2,1
4037,10,2,1
16592,0,2,13
11843,0,2,12
35849,10,2,24
15583,0,2,12
1535,0,2,37
17513,0,2,12
30346,10,2,1
39728,8,2,4
121,0,2,51
5114,0,2,64
12875,9,2,39
25907,7,2,1
21431,5,2,13
24695,3,2,1
16528,8,2,1
413,10,2,1
934,0,2,26
2050,7,2,2
578,9,2,1
10408,0,2,1
731,10,2,1
14719,10,2,26
5680,0,2,13
9617,0,2,1
7791,0,2,26
3958,10,2,13
5978,10,2,1
16662,9,2,1
38000,10,2,26
40456,10,2,1
32281,9,2,1
5042,0,2,12
7593,0,2,12
28851,0,2,1
9756,0,2,12
512,10,2,1
10110,0,2,13
164,10,2,1
597,7,2,1
18897,0,2,20
20507,0,2,12
10197,8,2,12
26243,8,2,12
31378,7,2,1
28927,8,2,12
32697,7,2,12
322,8,2,12
31676,6,2,1
14407,9,2,1
21473,9,2,1
24543,9,2,1
31149,10,2,1
32735,5,2,1
33447,7,2,12
5391,4,2,1
4866,4,2,1
33091,5,2,5
2993,0,2,13
4214,0,2,13
2476,5,2,12
199,9,2,1
37396,5,2,3
16498,9,2,25
16608,2,2,1
79,0,2,24
1836,0,2,12
40597,5,2,1
30375,0,2,12
21647,0,2,1
23067,7,2,52
3287,10,2,1
523,9,2,1
4224,0,2,25
33037,10,2,13
40615,9,2,1
13405,2,2,1
37585,2,2,2
1575,0,3,2
40748,0,3,3
15051,0,3,3
30276,0,3,3
10588,0,3,1
20047,0,3,2
35994,0,3,4
30,0,3,21
8687,0,4,0
10851,5,4,4
25777,0,4,1
10321,0,4,3
55973,0,6,0
39790,0,6,0
101,0,6,0
31580,0,6,0
7193,0,6,0
36214,0,6,0
2251,0,6,0
57,0,6,0
889,0,6,0
49831,0,6,0
31478,0,6,0
56671,0,6,0
1674,0,6,0
232,0,6,0
28999,0,6,0
2167,0,6,0
11703,0,6,0
1482,0,6,0
2025,0,6,0
1726,0,6,0
16512,0,6,0
18689,0,6,0
21743,0,6,0
226,0,6,0
1250,0,6,0
33203,0,6,0
2890,0,6,0
74,0,6,0
30895,0,6,0
42897,0,6,0
431,0,6,0
11061,0,6,0
40803,0,6,0
40842,0,6,0
249,0,6,0
39534,0,6,0
14467,0,6,0
16668,0,6,0
11079,0,6,0
49926,0,6,0
47778,0,6,0
31798,0,6,0
48926,0,6,0
18153,0,6,0
1887,0,6,0
16067,0,6,0
877,0,6,0
20,0,6,0
10161,0,6,0
31452,0,6,0
2489,0,6,0
853,0,6,0
34262,0,6,0
5530,0,6,0
17249,0,6,0
31559,0,6,0
30015,0,6,0
13599,0,6,0
30806,0,6,0
11751,0,6,0
31229,0,6,0
154,0,6,0
32,0,6,0
4473,0,6,0
32175,0,6,0
2923,0,6,0
42923,0,6,0
170,0,6,0
7748,0,6,0
3588,0,6,0
50265,0,6,0
9253,0,6,0
849,0,6,0
48556,0,6,0
38826,0,6,0
513,0,6,0
687,0,6,0
38669,0,6,0
48580,0,6,0
48567,0,6,0
37786,0,6,0
32615,0,6,0
32995,0,6,0
