anime_id,score,watching_status,watched_episodes
32998,0,1,0
37403,0,1,24
11111,0,1,0
11285,0,1,0
10578,0,1,0
4725,0,1,4
51219,0,1,0
40010,0,1,1
5042,0,1,0
237,0,1,11
33487,0,1,0
10620,0,1,0
800,0,1,0
6773,0,1,0
35760,0,1,0
5074,0,1,4
6165,0,1,7
38349,0,1,1
7669,8,2,1
8481,8,2,3
6408,8,2,1
1583,8,2,12
3234,8,2,1
5525,7,2,25
6682,7,2,12
7739,8,2,1
9624,8,2,12
36793,0,2,12
38101,0,2,12
39783,0,2,12
36039,5,2,12
49,6,2,5
9611,6,2,3
50,7,2,24
1003,7,2,3
304,7,2,1
306,5,2,13
11759,7,2,24
12291,8,2,12
53,7,2,24
394,7,2,12
3266,6,2,1
6709,6,2,1
101,7,2,13
857,6,2,25
3791,6,2,1
9201,6,2,3
32323,0,2,15
36848,0,2,15
1734,7,2,4
31580,0,2,13
33253,0,2,13
30123,0,2,12
4744,7,2,12
5772,6,2,1
25013,7,2,24
5112,7,2,12
6287,6,2,1
47,8,2,1
3549,7,2,26
591,2,2,12
886,2,2,12
1750,5,2,1
1749,5,2,1
8676,9,2,25
9117,9,2,6
11235,9,2,13
9925,9,2,1
6547,9,2,13
282,9,2,50
2832,8,2,15
9989,10,2,11
11433,7,2,12
21995,0,2,12
9919,7,2,25
6164,8,2,11
16518,5,2,12
36882,8,2,13
40507,6,2,12
40239,0,2,1
1079,0,2,4
1554,9,2,12
6166,6,2,12
9618,8,2,1
9736,7,2,12
3166,8,2,12
586,9,2,11
32827,0,2,12
28805,0,2,1
5081,8,2,15
6948,7,2,1
7674,8,2,25
10030,0,2,25
12365,0,2,25
22789,0,2,12
67,8,2,24
5675,6,2,26
43353,5,2,12
39195,9,2,12
40935,0,2,12
9513,7,2,60
39221,0,2,12
10396,6,2,12
32379,0,2,12
13535,0,2,13
3446,7,2,1
20787,0,2,13
889,8,2,12
8440,0,2,7
4901,0,2,5
1519,7,2,12
32086,8,2,1
11633,0,2,10
10490,6,2,12
405,8,2,1
40060,0,2,12
35712,0,2,10
819,7,2,1
10719,9,2,12
10897,8,2,1
1690,8,2,24
38186,0,2,13
4177,8,2,26
11241,7,2,12
6772,6,2,1
8514,6,2,1
9252,6,2,1
9465,6,2,1
9724,6,2,1
10092,6,2,1
14345,0,2,12
33475,0,2,12
1689,8,2,3
12293,7,2,13
5356,8,2,13
9706,8,2,1
5116,7,2,1
6479,7,2,1
4535,7,2,7
3456,7,2,1
37435,8,2,24
28999,0,2,13
4975,8,2,12
10800,9,2,25
14397,0,2,25
59,8,2,26
1311,7,2,1
596,7,2,1
39523,5,2,12
6645,8,2,12
14741,0,2,12
2167,9,2,23
1723,9,2,1
4181,9,2,24
6351,9,2,1
4059,9,2,1
1818,0,2,26
1575,7,2,25
2904,8,2,25
11703,8,2,13
31456,0,2,12
37823,4,2,12
38940,6,2,12
1,9,2,26
5,0,2,1
6747,7,2,12
8211,7,2,1
2025,0,2,25
4182,0,2,1
7338,0,2,4
6573,0,2,12
35849,0,2,24
6880,9,2,12
10418,9,2,1
63,6,2,12
34497,0,2,12
1535,9,2,37
40056,0,2,12
33988,0,2,12
9379,8,2,12
10638,9,2,1
8086,8,2,24
1629,0,2,26
35120,4,2,10
10155,6,2,13
11783,6,2,13
16385,5,2,12
38668,8,2,12
37520,0,2,24
5760,0,2,26
38691,0,2,24
9330,7,2,12
39519,0,2,7
31339,0,2,12
39026,0,2,12
28121,0,2,13
32887,0,2,12
37347,0,2,12
40453,0,2,1
40454,0,2,12
37348,0,2,1
32801,0,2,1
6746,9,2,24
8408,9,2,2
27833,0,2,12
23199,0,2,12
27831,0,2,12
1045,5,2,12
1046,5,2,12
226,9,2,13
376,8,2,1
790,8,2,23
32901,0,2,12
393,8,2,1
356,8,2,24
6922,8,2,1
7559,7,2,2
10087,7,2,13
317,8,2,1
2952,8,2,1
1361,8,2,1
