anime_id,score,watching_status,watched_episodes
49520,0,1,1
34443,0,1,5
369,0,1,1
41025,8,1,10
46569,0,1,10
486,0,1,0
21,8,1,182
46093,0,1,14
52034,0,2,11
12291,6,2,12
32977,7,2,100
36904,7,2,10
37985,7,2,10
40215,7,2,10
38815,7,2,1
34881,7,2,12
52193,7,2,12
47,8,2,1
1177,5,2,4
33903,6,2,6
22147,7,2,13
6547,8,2,13
1051,0,2,4
7193,0,2,12
38753,0,2,12
1961,6,2,1
36214,7,2,1
37171,7,2,12
28805,7,2,1
5081,8,2,15
39195,8,2,12
40935,8,2,12
41266,7,2,24
40752,7,2,12
34618,6,2,12
40060,6,2,12
47917,7,2,12
31043,8,2,12
526,5,2,6
31964,7,2,13
33486,0,2,25
53411,0,2,12
13169,6,2,1
1657,0,2,3
1049,6,2,1
44511,7,2,12
14741,0,2,12
2167,7,2,23
34437,8,2,1
1575,8,2,25
2904,8,2,25
8142,8,2,1
10029,7,2,1
1,7,2,26
5,7,2,1
42310,8,2,10
37597,0,2,13
34103,6,2,1
32189,5,2,12
33028,6,2,11
16592,7,2,13
2025,8,2,25
4182,0,2,1
7338,8,2,4
3702,7,2,12
35120,8,2,10
2354,7,2,1
2355,7,2,1
30663,0,2,1
37982,0,2,12
38668,8,2,12
226,7,2,13
376,0,2,1
3525,0,2,1
14829,2,2,10
32979,7,2,13
5114,10,2,64
13629,6,2,1
2890,7,2,1
1281,10,2,19
25183,0,2,12
23289,7,2,12
589,7,2,21
1441,9,2,1
14131,7,2,12
18617,7,2,1
18619,7,2,1
33970,8,2,1
38081,8,2,1
37349,6,2,12
268,8,2,6
37105,7,2,12
40052,7,2,23
17729,7,2,13
29093,7,2,1
29095,7,2,10
35868,7,2,2
42392,0,2,1
13215,6,2,1
1824,7,2,1
28891,0,2,25
38883,0,2,13
40776,0,2,12
27969,7,2,1
21855,6,2,5
1030,7,2,1
777,0,2,10
5060,6,2,52
7337,6,2,1
15195,6,2,20
28607,6,2,15
27989,8,2,13
31988,8,2,13
21877,7,2,12
38422,0,2,3
934,7,2,26
37614,7,2,12
8768,6,2,1
9760,7,2,1
37972,8,2,12
578,8,2,1
10408,8,2,1
431,8,2,1
5902,0,2,2
1206,6,2,1
42361,0,2,12
51265,5,2,12
54225,0,2,2
34542,7,2,11
49220,0,2,13
40010,0,2,12
39534,8,2,12
570,7,2,1
14719,7,2,26
20899,7,2,24
26055,7,2,24
31933,8,2,39
37991,8,2,39
48661,0,2,12
40787,7,2,1
38619,6,2,12
40748,0,2,24
16664,8,2,1
37999,0,2,12
40591,0,2,12
7054,5,2,26
2848,8,2,1
7711,7,2,1
572,9,2,1
16662,0,2,1
33089,6,2,12
32281,8,2,1
3375,8,2,2
2403,0,2,12
4195,0,2,3
3121,0,2,3
28851,8,2,1
34984,7,2,12
28725,7,2,1
48926,0,2,12
15227,8,2,1
30831,7,2,10
32380,7,2,1
16782,7,2,1
416,8,2,1
32949,6,2,12
33489,8,2,25
1430,8,2,1
1432,7,2,1
1421,6,2,1
40082,7,2,1
39071,6,2,12
34599,9,2,13
36862,9,2,1
41084,9,2,12
9756,9,2,12
11981,8,2,1
48981,6,2,12
35062,9,2,24
32902,9,2,3
512,7,2,1
40397,7,2,12
1462,0,2,3
585,7,2,1
32182,8,2,12
37510,9,2,13
50172,7,2,12
10389,7,2,1
17074,8,2,26
2246,8,2,12
164,8,2,1
19,10,2,74
33281,7,2,1
323,8,2,13
39535,8,2,11
34239,7,2,6
41168,7,2,1
597,7,2,1
15689,8,2,4
14293,7,2,1
36038,7,2,10
31953,6,2,12
1210,9,2,24
11597,7,2,11
19815,7,2,12
46102,8,2,13
21557,9,2,1
33274,0,2,13
12355,8,2,1
23673,6,2,12
2966,8,2,13
32013,7,2,12
31174,8,2,25
35067,7,2,25
42391,7,2,25
38201,7,2,1
