anime_id,score,watching_status,watched_episodes
47160,0,1,11
51009,0,1,21
54492,0,1,10
50695,0,1,11
51297,0,1,11
52347,0,1,11
52991,0,1,15
52034,6,2,11
31646,5,2,22
41457,8,2,11
48569,8,2,12
49520,3,2,12
22199,8,2,24
8676,5,2,25
6547,5,2,13
11111,6,2,12
38753,6,2,12
2251,5,2,13
5081,9,2,15
36649,5,2,24
20787,5,2,13
889,9,2,12
4901,7,2,5
1519,9,2,12
41467,7,2,13
53998,6,2,13
49596,7,2,24
46352,4,2,12
47917,5,2,12
31043,5,2,12
31964,3,2,13
33486,3,2,25
14345,5,2,12
1689,5,2,3
10012,6,2,12
44511,3,2,12
28999,1,2,13
59,5,2,24
14741,7,2,12
2167,4,2,23
4181,4,2,24
1575,7,2,25
2904,3,2,25
1,8,2,26
25731,7,2,25
42310,5,2,10
16592,6,2,13
35849,3,2,24
15583,7,2,12
19163,5,2,10
36633,3,2,12
1535,8,2,37
28223,6,2,12
48542,5,2,12
37982,6,2,12
28121,3,2,13
6746,5,2,24
42192,1,2,25
2759,6,2,1
3784,6,2,1
3785,1,2,1
22297,5,2,12
28701,5,2,13
53127,6,2,1
10087,5,2,13
11741,7,2,12
5114,8,2,64
2890,5,2,1
30544,2,2,12
23289,7,2,12
37349,7,2,12
36028,8,2,12
37989,8,2,12
40059,8,2,12
50528,8,2,13
17895,6,2,24
17729,5,2,13
3002,5,2,26
31859,5,2,12
37517,7,2,12
15809,6,2,13
777,7,2,10
27989,5,2,13
31988,5,2,13
40938,7,2,13
11617,8,2,12
15451,8,2,12
934,7,2,26
42897,5,2,13
11061,9,2,148
12189,7,2,22
185,6,2,26
44524,4,2,12
49220,2,2,13
40010,8,2,12
46569,2,2,13
14719,8,2,26
20899,9,2,24
26055,9,2,24
31933,9,2,39
37991,7,2,39
48661,5,2,12
51367,5,2,12
53273,5,2,14
40748,4,2,24
48561,6,2,1
14467,6,2,13
5680,6,2,13
37999,8,2,12
43608,7,2,13
40591,8,2,12
40750,2,2,12
34933,7,2,12
37086,7,2,12
40839,1,2,12
42963,1,2,12
2593,6,2,1
3782,6,2,1
3783,6,2,1
4280,6,2,1
4282,4,2,1
6594,5,2,12
45613,3,2,12
16662,4,2,1
33,8,2,25
82,3,2,6
1090,6,2,1
1091,6,2,1
1092,6,2,1
81,5,2,12
49828,5,2,12
53199,3,2,12
31251,1,2,25
85,5,2,50
38000,5,2,26
51019,4,2,11
49926,5,2,7
47778,5,2,11
32281,9,2,1
50796,4,2,13
12031,5,2,38
17389,6,2,39
40682,7,2,26
50160,6,2,26
22535,8,2,24
33206,5,2,13
28851,7,2,1
11887,3,2,13
51958,5,2,12
30831,8,2,10
32937,8,2,10
38040,8,2,1
16782,6,2,1
43,7,2,1
467,5,2,26
11771,5,2,25
32949,3,2,12
39017,5,2,12
13655,4,2,26
15051,6,2,13
19111,5,2,13
1887,4,2,12
50709,3,2,13
34599,5,2,13
36862,4,2,1
9756,9,2,12
11977,9,2,1
11979,9,2,1
11981,8,2,1
48981,3,2,12
40571,6,2,12
10620,7,2,26
32182,7,2,12
37510,8,2,13
50172,6,2,12
17074,8,2,23
164,3,2,1
19,3,2,74
30307,5,2,12
51179,1,2,12
39535,2,2,11
45576,2,2,12
16067,4,2,26
877,7,2,47
1210,9,2,24
18897,6,2,20
11597,8,2,11
19815,4,2,12
33674,5,2,1
32962,5,2,12
46102,5,2,13
30276,8,2,12
34134,5,2,12
2966,9,2,13
40834,2,2,23
29803,3,2,13
31181,7,2,12
35247,8,2,7
50380,6,2,12
30240,6,2,12
35848,2,2,1
13601,9,2,22
30296,5,2,12
31240,9,2,25
39587,9,2,13
42203,9,2,12
6675,7,2,1
30015,7,2,13
35466,7,2,4
51403,4,2,12
52865,5,2,12
32542,5,2,12
13759,2,2,24
205,7,2,26
35851,7,2,1
2476,2,2,12
30806,5,2,12
37450,5,2,13
199,5,2,1
5507,6,2,26
339,4,2,13
38759,5,2,12
43439,4,2,13
23273,10,2,22
16498,8,2,25
25777,7,2,12
35760,8,2,12
38524,8,2,10
40028,7,2,16
48583,6,2,12
30,10,2,26
32,10,2,1
28171,8,2,24
33502,6,2,12
51252,4,2,12
50265,4,2,12
9253,10,2,24
30484,9,2,23
11577,8,2,1
47194,3,2,25
7311,6,2,1
849,5,2,14
11757,7,2,25
36475,5,2,12
21881,5,2,24
42916,6,2,1
50275,6,2,1
32093,7,2,12
12445,6,2,12
35790,4,2,25
54275,5,2,12
2001,6,2,27
53393,3,2,13
38826,8,2,1
52736,4,2,12
13663,8,2,12
28979,8,2,12
38480,4,2,12
16049,6,2,24
4654,4,2,24
2236,3,2,1
50273,6,2,12
523,5,2,1
4224,8,2,25
6,7,2,26
2129,3,2,13
48471,6,2,12
28025,7,2,4
54790,7,2,13
10162,6,2,11
856,5,2,26
37521,9,2,24
33352,7,2,13
16742,7,2,12
51552,4,2,12
18245,8,2,13
14813,8,2,13
39547,9,2,12
23847,10,2,13
33161,8,2,1
37779,4,2,12
8861,7,2,12
32615,7,2,12
35507,7,2,12
51096,6,2,13
32995,8,2,12
34798,6,2,12
40911,6,2,11
23283,5,2,11
54112,0,3,8
