anime_id,score,watching_status,watched_episodes
50429,9,1,11
30654,0,1,1
46569,7,1,12
52211,6,1,11
26,0,1,0
52034,10,2,11
38101,6,2,12
320,7,2,2
11111,6,2,12
20365,6,2,1
11701,6,2,1
24833,9,2,22
37171,8,2,12
37996,8,2,1
36649,10,2,24
39195,7,2,12
40752,7,2,12
11633,7,2,10
49596,10,2,24
47917,10,2,12
31964,5,2,13
33486,6,2,25
36456,4,2,25
38408,4,2,25
52578,8,2,12
369,8,2,12
31478,8,2,12
32867,10,2,12
38003,10,2,12
42250,8,2,12
34944,9,2,1
2981,0,2,1
11867,3,2,1
34382,4,2,12
13807,5,2,1
15037,6,2,4
16592,6,2,13
8915,7,2,12
12879,7,2,1
53613,6,2,12
1535,10,2,37
28223,9,2,12
3702,9,2,12
5065,7,2,1
35120,10,2,10
2759,10,2,1
3784,10,2,1
3785,9,2,1
227,9,2,6
18507,7,2,12
22265,7,2,13
41120,8,2,11
39533,9,2,11
40421,8,2,1
20583,7,2,25
27969,7,2,1
49090,5,2,1
33654,0,2,12
42897,9,2,13
10408,7,2,1
8426,6,2,11
35557,10,2,12
431,8,2,1
40803,7,2,13
42361,6,2,12
36124,5,2,12
14719,8,2,26
40748,10,2,24
48561,10,2,1
37999,10,2,12
40591,10,2,12
7054,9,2,26
34933,6,2,12
40908,7,2,12
38000,9,2,26
40456,8,2,1
49926,8,2,7
47778,9,2,11
32281,10,2,1
3323,6,2,1
28851,9,2,1
48926,8,2,12
30831,8,2,10
43,9,2,1
39196,8,2,23
8100,0,2,1
38397,3,2,12
48641,6,2,12
30276,9,2,12
34134,7,2,12
853,9,2,26
34262,7,2,12
38313,5,2,1
26243,8,2,12
31756,0,2,1
1943,9,2,1
437,10,2,1
326,7,2,4
35848,8,2,1
39991,7,2,1
40313,7,2,1
44059,8,2,1
44807,7,2,1
33255,9,2,120
44055,9,2,12
199,8,2,1
339,10,2,13
44074,10,2,11
49200,7,2,1
3786,3,2,1
16498,10,2,25
30,10,2,26
32,10,2,1
31,0,2,1
42923,9,2,12
48456,6,2,1
50416,8,2,12
9253,10,2,24
48171,8,2,1
50594,7,2,1
53393,10,2,13
43690,5,2,12
40730,10,2,11
44070,10,2,1
22319,7,2,12
42249,8,2,24
50273,8,2,12
40615,7,2,1
732,5,2,1
48580,9,2,12
49114,10,2,12
33352,9,2,13
41611,8,2,12
42640,8,2,12
49587,8,2,12
51817,6,2,12
43299,9,2,12
14813,9,2,13
37779,10,2,12
39617,4,2,11
47616,0,2,1
35507,8,2,12
32995,7,2,12
40911,10,2,11
43325,10,2,13
20,4,4,0
55791,0,6,0
47,0,6,0
16201,0,6,0
49052,0,6,0
7193,0,6,0
38002,0,6,0
22789,0,6,0
20543,0,6,0
37451,0,6,0
22433,0,6,0
40934,0,6,0
10801,0,6,0
32189,0,6,0
33028,0,6,0
52505,0,6,0
14353,0,6,0
38668,0,6,0
226,0,6,0
790,0,6,0
24765,0,6,0
384,0,6,0
3508,0,6,0
1571,0,6,0
387,0,6,0
35889,0,6,0
31109,0,6,0
270,0,6,0
777,0,6,0
54856,0,6,0
51009,0,6,0
53879,0,6,0
3220,0,6,0
33,0,6,0
486,0,6,0
22535,0,6,0
36266,0,6,0
10721,0,6,0
2246,0,6,0
323,0,6,0
50582,0,6,0
601,0,6,0
1210,0,6,0
5040,0,6,0
52299,0,6,0
51956,0,6,0
6491,0,6,0
1033,0,6,0
4581,0,6,0
169,0,6,0
13125,0,6,0
849,0,6,0
885,0,6,0
54790,0,6,0
543,0,6,0
1562,0,6,0
14075,0,6,0
54112,0,6,0
