anime_id,score,watching_status,watched_episodes
48569,10,1,1
32998,0,1,2
101,0,1,6
962,0,1,1
40935,0,1,3
889,0,1,8
40904,8,1,9
1482,0,1,2
38656,0,1,4
24655,0,1,0
42571,0,1,3
6746,0,1,5
42192,0,1,1
38544,0,1,1
38680,0,1,2
5114,0,1,36
40052,8,1,10
387,0,1,2
28891,0,1,5
41911,0,1,14
15377,7,1,3
40842,0,1,4
42361,0,1,1
41623,0,1,1
40530,0,1,5
665,0,1,1
40748,0,1,16
37999,7,1,3
43969,0,1,2
40839,0,1,7
32686,0,1,1
3229,0,1,1
43,0,1,1
37984,0,1,1
4898,7,1,7
279,0,1,3
13655,0,1,8
3572,0,1,1
28013,0,1,5
10465,0,1,8
40496,7,1,8
48392,0,1,1
48483,0,1,1
19,0,1,8
9181,0,1,7
457,0,1,8
39535,0,1,2
877,0,1,4
39701,0,1,1
10379,0,1,2
12467,0,1,5
15689,0,1,1
1210,7,1,2
19815,7,1,8
5040,0,1,10
41899,0,1,4
9922,0,1,1
31181,0,1,1
3112,0,1,2
31716,0,1,8
13599,0,1,1
23277,0,1,0
48492,0,1,1
6500,7,1,8
26123,8,1,10
41456,8,1,11
339,0,1,1
355,0,1,18
169,0,1,4
13125,0,1,1
35838,0,1,3
35839,0,1,1
9253,10,1,20
40540,0,1,10
48556,0,1,1
13333,0,1,1
39551,9,1,2
26,0,1,2
6213,0,1,1
34822,0,1,8
4264,0,1,1
41392,0,1,6
41226,7,1,7
33352,7,1,2
19151,0,1,7
43299,0,1,2
37779,6,1,3
19383,0,1,4
39710,0,1,1
37268,0,1,2
41380,6,2,12
6682,5,2,12
5762,0,2,3
41457,8,2,11
320,0,2,2
25397,7,2,12
1636,0,2,2
30123,9,2,12
31173,8,2,12
22199,6,2,24
47,10,2,1
22729,6,2,12
27655,6,2,12
33839,2,2,1
8676,8,2,25
22147,8,2,13
31810,0,2,4
15085,5,2,12
20655,6,2,1
6690,0,2,5
16642,0,2,2
41261,0,2,2
30614,0,2,2
4600,0,2,4
6547,8,2,13
10067,7,2,1
9062,7,2,2
1351,6,2,6
4358,0,2,2
9989,8,2,11
15039,8,2,1
31117,0,2,2
11111,8,2,12
40295,7,2,3
20365,8,2,1
11701,7,2,1
24833,9,2,22
30654,9,2,25
21995,6,2,12
24151,8,2,2
9919,7,2,25
18893,7,2,12
10447,6,2,26
30382,3,2,26
7647,7,2,13
36882,10,2,13
36214,7,2,1
38464,9,2,1
37171,10,2,12
38002,8,2,2
37996,8,2,1
6166,6,2,12
38572,6,2,12
4999,7,2,12
6635,0,2,2
66,9,2,26
2251,10,2,13
36873,4,2,10
35028,0,2,2
6347,8,2,13
5081,9,2,15
36225,0,2,1
24641,0,2,1
7674,8,2,25
7573,0,2,3
30795,6,2,12
109,7,2,24
33573,7,2,13
37869,7,2,13
37870,7,2,13
57,6,2,26
10396,6,2,12
32379,7,2,12
34055,5,2,12
972,0,2,2
8655,0,2,2
1269,0,2,1
20787,9,2,13
30100,0,2,1
68,8,2,23
2589,8,2,1
22547,6,2,13
23781,6,2,7
34618,8,2,12
11633,6,2,10
34751,6,2,1
18441,7,2,1
150,7,2,50
10490,8,2,12
14117,7,2,2
10681,7,2,1
405,8,2,1
33985,6,2,12
46352,9,2,12
40060,7,2,12
31043,7,2,12
10719,6,2,12
14967,7,2,12
14027,5,2,1
10897,6,2,1
34030,0,2,2
14345,9,2,12
33475,7,2,12
35314,8,2,1
1689,6,2,3
12293,8,2,13
40256,6,2,12
232,9,2,70
371,8,2,1
372,9,2,1
33354,8,2,22
35320,7,2,1
10012,9,2,12
28999,9,2,13
31553,8,2,1
21925,0,2,2
39523,4,2,12
14741,7,2,12
35608,9,2,1
18671,9,2,12
39175,2,2,1
38409,9,2,10
1470,8,2,51
1471,9,2,63
37516,8,2,1
2167,9,2,23
1723,8,2,1
4181,10,2,24
6351,8,2,1
4059,8,2,1
30383,8,2,13
1818,8,2,26
3537,0,2,2
1575,10,2,25
2904,10,2,25
37823,4,2,12
15037,6,2,4
1,10,2,26
5,10,2,1
37699,0,2,2
12549,4,2,12
30127,7,2,12
26349,6,2,13
29067,7,2,13
11843,10,2,12
12893,8,2,6
2025,9,2,25
7338,9,2,4
6573,6,2,12
35849,9,2,24
40416,7,2,1
42423,7,2,1
15583,7,2,12
19163,7,2,10
22961,8,2,1
17641,7,2,1
34497,6,2,12
1535,10,2,37
28223,9,2,12
16512,6,2,13
1629,6,2,26
35120,8,2,10
2354,5,2,1
35928,4,2,12
37997,5,2,1
17513,6,2,12
29974,6,2,12
8624,9,2,30
10444,9,2,24
11385,9,2,25
37982,6,2,12
38668,9,2,12
37520,8,2,24
38691,10,2,24
40852,10,2,11
223,9,2,153
225,7,2,64
6033,8,2,97
30694,8,2,131
36946,8,2,1
813,8,2,291
31339,9,2,12
36480,6,2,2
39026,7,2,12
28121,7,2,13
37347,7,2,12
2372,0,2,6
38671,9,2,24
32872,0,2,2
790,8,2,23
10779,0,2,6
32901,7,2,12
36792,6,2,2
2759,8,2,1
3784,9,2,1
3785,8,2,1
34662,8,2,25
36729,7,2,2
33047,7,2,10
37651,7,2,3
34321,8,2,1
38085,7,2,1
38084,9,2,21
12565,7,2,1
356,8,2,24
25537,9,2,1
33050,10,2,1
22297,9,2,12
28701,9,2,13
10087,9,2,13
11741,9,2,12
227,8,2,6
31376,7,2,12
71,7,2,24
31931,7,2,12
73,8,2,13
72,10,2,12
121,9,2,51
24765,7,2,12
30544,6,2,12
31737,6,2,12
25183,8,2,12
31561,6,2,1
384,7,2,13
395,8,2,13
32071,9,2,1
28907,7,2,12
31637,7,2,12
23289,6,2,12
29261,0,2,2
3286,0,2,2
918,10,2,201
15335,10,2,1
9969,10,2,51
35843,10,2,13
36838,10,2,12
37491,10,2,14
44087,10,2,2
28977,10,2,51
37998,6,2,12
37349,6,2,12
38807,7,2,1
39576,7,2,1
21431,6,2,13
24695,6,2,1
43692,6,2,5
268,8,2,6
17895,10,2,24
8425,8,2,24
37105,10,2,12
245,10,2,43
651,0,2,1
17729,9,2,13
29101,7,2,6
29093,7,2,1
31324,7,2,1
29095,8,2,10
35868,7,2,2
10793,8,2,22
12419,7,2,1
13411,7,2,1
3002,8,2,26
13161,6,2,12
31859,8,2,12
20583,9,2,25
11785,8,2,12
15699,7,2,12
34403,5,2,10
34972,2,2,1
3795,0,2,3
32648,7,2,12
31491,0,2,3
15809,9,2,13
37141,7,2,13
36010,0,2,1
3308,0,2,3
38816,9,2,1
777,9,2,10
15225,8,2,12
9322,0,2,4
8630,7,2,12
28883,7,2,12
10604,7,2,1
11617,10,2,12
24703,10,2,12
31326,10,2,6
32215,10,2,1
34281,10,2,12
15451,10,2,12
30300,10,2,1
13357,10,2,6
8074,8,2,12
9515,7,2,1
41006,7,2,24
1889,9,2,24
36296,9,2,12
6337,0,2,4
11005,6,2,2
42897,8,2,13
31338,8,2,12
11061,10,2,148
13271,8,2,1
19951,8,2,1
12189,9,2,22
13469,7,2,1
7088,7,2,12
8465,7,2,6
248,4,2,12
10668,0,2,2
19051,0,2,2
11013,6,2,12
13403,6,2,1
34542,6,2,11
37210,6,2,12
35203,6,2,12
40010,6,2,12
22429,0,2,1
39452,8,2,1
29785,6,2,13
33322,0,2,2
40787,6,2,1
38619,6,2,12
617,7,2,1
618,6,2,13
35076,4,2,12
5680,7,2,13
2138,7,2,4
7054,9,2,26
40750,8,2,4
34933,8,2,12
37086,7,2,12
8525,7,2,12
41930,7,2,12
10568,8,2,12
39198,8,2,12
7411,0,2,3
21511,8,2,12
2593,9,2,1
145,6,2,26
6594,7,2,12
39326,6,2,12
39112,9,2,1
37965,9,2,23
1691,6,2,24
6205,4,2,12
36407,8,2,12
33,9,2,25
4488,0,2,3
93,9,2,50
6336,8,2,7
37765,10,2,1
38000,7,2,26
40456,8,2,1
6045,7,2,25
9656,7,2,12
35159,7,2,1
17741,5,2,12
32281,10,2,1
36098,9,2,1
38330,0,2,2
40595,6,2,12
38594,4,2,1
22535,8,2,24
37475,8,2,12
5042,6,2,12
7593,8,2,12
3323,6,2,1
31798,6,2,12
9260,8,2,1
31757,9,2,1
31758,9,2,1
33206,8,2,13
28851,10,2,1
12175,7,2,12
34934,9,2,12
34984,7,2,12
2441,0,2,2
36548,7,2,12
11887,9,2,13
16001,8,2,4
31952,7,2,12
13367,6,2,12
30831,10,2,10
32937,10,2,10
32380,8,2,1
38040,10,2,1
34620,6,2,26
8841,8,2,12
10790,8,2,10
10209,7,2,2
16782,8,2,1
38799,0,2,12
14543,0,2,4
28623,8,2,12
33519,0,2,1
33520,0,2,1
34544,0,2,1
38301,7,2,12
11827,0,2,6
11771,7,2,25
32949,8,2,12
13221,0,2,2
18153,7,2,12
28675,7,2,1
7148,7,2,12
1995,3,2,1
17265,9,2,25
23321,8,2,25
29083,0,2,2
2034,9,2,24
1887,8,2,24
17247,6,2,12
24455,6,2,13
37514,9,2,1
37515,9,2,1
36862,10,2,1
31741,8,2,13
