anime_id,score,watching_status,watched_episodes
50854,0,1,6
41514,0,1,3
49784,9,1,6
48417,9,1,6
21,10,1,1054
51678,0,1,2
48736,0,1,7
31646,8,2,22
32998,6,2,12
25397,8,2,12
11759,10,2,24
34881,8,2,12
25241,8,2,24
22199,9,2,24
36864,8,2,25
41433,0,2,12
6547,8,2,13
18893,9,2,12
40532,0,2,13
37171,9,2,12
40550,0,2,12
36873,9,2,10
6347,7,2,13
5081,10,2,15
9513,9,2,60
34572,8,2,170
22547,6,2,13
269,8,2,366
41467,10,2,13
11633,9,2,10
31964,9,2,13
33486,9,2,25
36456,9,2,25
38408,7,2,25
36896,0,2,1
28755,8,2,1
11241,9,2,12
2167,10,2,23
1575,8,2,25
2904,9,2,25
1,9,2,26
2025,9,2,25
7338,10,2,4
6573,10,2,12
35849,10,2,24
15583,0,2,12
6880,7,2,12
1535,9,2,37
43814,9,2,12
40056,10,2,12
35120,7,2,10
37590,6,2,1
37520,8,2,24
38691,9,2,24
40852,0,2,11
28121,10,2,13
32887,0,2,12
37347,0,2,12
40453,9,2,1
40064,7,2,1
40454,10,2,12
53111,10,2,11
47164,0,2,11
37348,9,2,1
32801,9,2,1
226,8,2,13
32901,10,2,12
6702,9,2,175
22043,10,2,102
12049,9,2,1
30778,9,2,1
9982,9,2,5
18393,9,2,1
35972,9,2,51
356,9,2,24
10087,9,2,13
41120,9,2,11
5114,8,2,64
2890,9,2,1
25183,7,2,12
28907,9,2,12
31637,9,2,12
40074,7,2,12
918,10,2,201
14131,9,2,12
39463,9,2,13
37349,8,2,12
268,10,2,6
37105,10,2,12
245,10,2,43
10793,9,2,22
38830,8,2,12
31859,10,2,12
15809,8,2,13
48413,0,2,12
37141,8,2,13
40938,7,2,13
11617,8,2,12
24703,9,2,12
34281,7,2,12
15451,8,2,12
21877,9,2,12
39570,10,2,9
38422,10,2,3
8074,9,2,12
9515,9,2,1
28825,9,2,12
40961,0,2,12
10408,8,2,1
31338,10,2,12
136,8,2,62
11061,8,2,148
35413,10,2,12
34542,6,2,11
37744,10,2,12
37210,8,2,12
35203,7,2,12
38790,9,2,12
14719,10,2,26
20899,10,2,24
26055,10,2,24
37991,10,2,39
40748,0,2,24
48316,9,2,20
37999,0,2,12
40750,0,2,12
40221,9,2,13
8525,10,2,12
10080,10,2,12
16706,10,2,12
15117,10,2,2
41312,0,2,12
49109,9,2,12
39198,9,2,12
40839,10,2,12
42963,10,2,12
35860,10,2,12
40908,7,2,12
36407,7,2,12
38000,7,2,26
32281,10,2,1
36098,8,2,1
40595,0,2,12
33206,8,2,13
28851,10,2,1
30831,9,2,10
32937,8,2,10
34620,9,2,26
28623,9,2,12
37984,0,2,24
37587,6,2,12
17265,10,2,25
23321,9,2,25
41109,0,2,12
34599,9,2,13
8310,9,2,12
25517,9,2,24
20785,10,2,26
32900,9,2,1
40497,0,2,13
39196,9,2,23
41402,9,2,21
40496,9,2,13
32182,9,2,12
37510,9,2,13
39535,0,2,11
45576,9,2,12
23755,10,2,24
35946,10,2,1
30347,8,2,2
38198,9,2,1
41491,10,2,24
34577,10,2,24
39701,10,2,24
31722,9,2,4
38397,10,2,12
442,9,2,1
1735,10,2,500
31953,9,2,12
34914,9,2,12
1210,8,2,24
42260,7,2,13
18897,10,2,20
27787,10,2,12
19815,9,2,12
41345,0,2,13
20507,10,2,12
30503,10,2,13
20767,10,2,2
7592,10,2,24
10049,9,2,24
15323,10,2,1
30276,8,2,12
34134,9,2,12
41899,0,2,12
36632,9,2,10
28297,9,2,24
38555,6,2,12
29803,10,2,13
35073,9,2,13
37675,10,2,13
48895,0,2,13
26243,8,2,12
28927,8,2,12
11179,9,2,12
40436,0,2,12
27775,10,2,13
37345,8,2,24
37202,7,2,21
34561,7,2,22
31240,7,2,25
30015,10,2,13
48414,0,2,12
48761,8,2,12
50932,8,2,13
15775,6,2,2
15771,6,2,1
205,8,2,26
37450,9,2,13
47790,8,2,12
199,7,2,1
42205,8,2,52
23273,10,2,22
44037,9,2,13
38659,10,2,12
40849,10,2,1
16498,6,2,25
25777,6,2,12
38843,6,2,12
28171,9,2,24
40902,10,2,13
32282,9,2,13
34480,10,2,2
35788,10,2,12
36949,9,2,12
39940,9,2,12
44942,9,2,12
40586,8,2,12
3588,7,2,51
9253,9,2,24
18277,10,2,24
33286,9,2,8
37449,9,2,10
40486,10,2,1
30321,10,2,2
11757,10,2,25
36475,9,2,12
21881,9,2,24
31765,10,2,1
36474,10,2,24
39597,10,2,12
40540,7,2,11
29758,8,2,12
35790,9,2,25
40594,0,2,12
47159,10,2,12
47163,0,2,12
37430,10,2,24
39551,0,2,12
41487,0,2,12
38793,10,2,5
45753,0,2,1
41353,9,2,13
16870,8,2,1
22319,6,2,12
34822,10,2,12
43523,9,2,12
38835,7,2,12
41226,0,2,12
33352,7,2,13
24405,9,2,73
40907,0,2,12
44940,10,2,14
41094,8,2,15
44069,8,2,12
43697,8,2,6
32615,9,2,12
50175,8,2,12
1195,7,2,13
1840,7,2,12
3712,7,2,12
14075,9,2,24
37976,6,2,12
34566,8,3,140
48804,7,3,4
20,10,3,159
38853,0,4,0
40708,0,4,3
44961,4,4,10
48,0,6,0
41380,0,6,0
6682,0,6,0
35180,0,6,0
36793,0,6,0
13859,0,6,0
1292,0,6,0
857,0,6,0
3791,0,6,0
9201,0,6,0
25013,0,6,0
8577,0,6,0
9062,0,6,0
42238,0,6,0
9989,0,6,0
11111,0,6,0
24833,0,6,0
30654,0,6,0
9919,0,6,0
23627,0,6,0
24919,0,6,0
24921,0,6,0
39337,0,6,0
39195,0,6,0
530,0,6,0
14751,0,6,0
8756,0,6,0
740,0,6,0
531,0,6,0
532,0,6,0
1239,0,6,0
1278,0,6,0
3076,0,6,0
996,0,6,0
1686,0,6,0
2142,0,6,0
4197,0,6,0
357,0,6,0
38186,0,6,0
33475,0,6,0
5356,0,6,0
232,0,6,0
28999,0,6,0
14741,0,6,0
4181,0,6,0
6351,0,6,0
4059,0,6,0
1818,0,6,0
34437,0,6,0
11703,0,6,0
1482,0,6,0
6747,0,6,0
16592,0,6,0
26349,0,6,0
38656,0,6,0
19163,0,6,0
552,0,6,0
31163,0,6,0
37982,0,6,0
223,0,6,0
376,0,6,0
40956,0,6,0
39063,0,6,0
39811,0,6,0
22297,0,6,0
11741,0,6,12
38680,0,6,0
24765,0,6,0
820,0,6,0
38081,0,6,0
27631,0,6,0
17895,0,6,0
17729,0,6,0
134,0,6,0
20583,0,6,0
263,0,6,0
12729,0,6,0
1889,0,6,0
36296,0,6,0
37614,0,6,0
12189,0,6,0
185,0,6,0
249,9,6,40
6811,0,6,0
38472,0,6,8
40010,0,6,0
3092,0,6,0
35639,0,6,0
5680,0,6,0
9617,0,6,0
7791,0,6,0
40591,0,6,0
37086,0,6,0
10568,0,6,0
3503,0,6,0
1530,0,6,0
3782,0,6,0
38993,0,6,0
18679,0,6,0
21659,0,6,0
147,0,6,0
1856,0,6,0
9170,0,6,0
3318,0,6,0
41834,0,6,3
5042,0,6,0
7593,0,6,0
32380,10,6,1
38040,0,6,0
4186,0,6,0
33519,0,6,0
33520,0,6,0
34544,0,6,0
35960,0,6,0
16353,0,6,0
15051,0,6,0
2034,0,6,0
1887,0,6,0
17247,0,6,0
37514,0,6,0
37515,0,6,0
45572,0,6,0
35062,0,6,0
32902,0,6,0
10620,0,6,0
3342,0,6,0
40031,0,6,0
2926,0,6,0
39235,0,6,0
33674,0,6,0
39539,0,6,0
30885,0,6,0
6324,0,6,0
38234,0,6,0
39652,0,6,0
31704,0,6,1
14199,0,6,0
10020,0,6,0
13659,0,6,0
41332,0,6,0
38483,0,6,0
40936,0,6,0
24705,0,6,1
10711,0,6,0
6201,0,6,0
13601,0,6,0
39355,0,6,1
30296,0,6,0
210,0,6,0
39587,0,6,0
32951,0,6,0
4214,0,6,0
33255,0,6,0
34612,0,6,0
32542,0,6,0
13759,0,6,0
30187,0,6,0
6500,0,6,0
4063,0,6,0
31229,0,6,0
18119,0,6,0
38759,0,6,0
154,0,6,0
1559,0,6,0
38015,0,6,0
40403,0,6,0
30,0,6,0
13125,0,6,1
38212,0,6,0
9863,0,6,0
5958,0,6,0
21507,0,6,0
32105,0,6,0
20057,0,6,0
30484,7,6,1
11577,0,6,0
32188,0,6,0
10863,0,6,0
20021,0,6,0
21647,0,6,0
40356,9,6,0
2001,0,6,0
38826,0,6,0
3455,0,6,0
13663,0,6,0
36432,0,6,0
41389,0,6,0
4224,0,6,0
49889,0,6,0
37722,0,6,0
42941,0,6,0
37521,0,6,0
39741,0,6,0
37987,0,6,0
39990,0,6,1
18245,0,6,0
35968,0,6,0
14813,0,6,0
39547,0,6,0
37779,0,6,0
28677,0,6,3
481,0,6,0
36950,0,6,0
392,0,6,0
34176,0,6,0
11319,0,6,0
