anime_id,score,watching_status,watched_episodes
52034,0,1,0
34572,8,1,170
52578,0,1,0
46569,0,1,0
51815,0,1,0
53126,0,1,0
49520,6,2,12
22199,10,2,24
24833,8,2,22
30654,8,2,25
21995,8,2,12
24151,7,2,2
34443,8,2,26
49596,8,2,24
47917,9,2,12
31043,10,2,12
31964,8,2,13
33486,8,2,25
36456,8,2,25
38408,8,2,25
41587,8,2,25
50549,8,2,1
44511,8,2,12
28999,10,2,13
14741,9,2,12
16934,8,2,1
35608,8,2,1
18671,9,2,12
39175,9,2,1
42310,9,2,10
26349,6,2,13
35849,9,2,24
15583,8,2,12
19163,8,2,10
36633,8,2,12
1535,9,2,37
28121,8,2,13
42192,8,2,25
38671,9,2,24
40956,9,2,24
18507,7,2,12
22265,7,2,13
35198,7,2,1
5114,9,2,64
24765,7,2,12
30544,9,2,12
31737,9,2,12
20583,8,2,25
32935,8,2,10
40262,8,2,2
28891,8,2,25
38883,8,2,13
40776,8,2,12
42940,8,2,12
15809,6,2,13
11617,8,2,12
24703,8,2,12
34281,8,2,12
15451,8,2,12
12729,8,2,2
13357,8,2,6
21877,7,2,12
42897,8,2,13
431,7,2,1
12189,10,2,22
38790,8,2,12
39534,9,2,12
40748,7,2,24
48561,8,2,1
48316,9,2,20
52198,8,2,1
37999,7,2,12
43608,8,2,13
40591,8,2,12
43609,8,2,1
34933,8,2,12
37086,8,2,12
40839,7,2,12
35860,8,2,12
38993,8,2,12
49721,8,2,12
45613,8,2,12
38000,8,2,26
40456,8,2,1
32281,10,2,1
33206,9,2,13
39247,9,2,12
49893,9,2,1
35363,9,2,1
35145,9,2,7
28851,10,2,1
28725,8,2,1
48926,8,2,12
30831,8,2,10
32937,8,2,10
49909,7,2,10
50709,9,2,13
38256,8,2,13
48483,7,2,12
23755,7,2,24
35946,7,2,1
46420,7,2,1
38198,7,2,1
41491,8,2,24
34577,7,2,24
31722,7,2,4
12467,8,2,13
31404,7,2,12
19815,8,2,12
20507,9,2,12
53149,7,2,8
30276,8,2,12
51678,6,2,12
50739,9,2,12
29803,7,2,13
26243,8,2,12
28927,8,2,12
31756,8,2,1
33255,6,2,120
34612,6,2,24
13759,8,2,24
35994,8,2,16
44203,9,2,12
37450,10,2,13
23273,10,2,22
37396,8,2,3
30363,7,2,10
35838,8,2,12
48736,7,2,12
50265,7,2,12
11757,9,2,25
36475,8,2,12
21881,8,2,24
16417,7,2,12
46471,10,2,12
35790,8,2,25
40356,7,2,13
38826,9,2,1
43690,7,2,12
37430,9,2,24
3455,7,2,26
22319,8,2,12
42249,8,2,24
50608,7,2,13
52305,6,2,13
50273,9,2,12
14227,7,2,13
41389,6,2,12
4224,8,2,25
33352,9,2,13
16742,7,2,12
43299,9,2,12
37779,8,2,12
39617,8,2,11
50346,7,2,13
35507,9,2,12
51096,9,2,13
41457,0,6,0
39790,0,6,0
34618,0,6,0
31636,0,6,0
37520,0,6,0
50002,0,6,0
10087,0,6,0
14131,0,6,0
41006,0,6,0
40787,0,6,0
31798,0,6,0
51958,0,6,0
49458,0,6,0
51710,0,6,0
33487,0,6,0
52211,0,6,0
30307,0,6,0
41619,0,6,0
10165,0,6,0
20047,0,6,0
30,0,6,0
40870,0,6,0
35847,0,6,0
54234,0,6,0
21647,0,6,0
52480,0,6,0
40357,0,6,0
53393,0,6,0
13663,0,6,0
