anime_id,score,watching_status,watched_episodes
39792,0,1,3
33255,0,1,0
39195,9,2,12
31964,7,2,13
34103,9,2,1
32189,7,2,12
33028,7,2,11
16592,6,2,13
1535,10,2,37
38691,8,2,24
11061,10,2,148
14719,8,2,26
20899,8,2,24
26055,8,2,24
31933,9,2,39
37991,8,2,39
34933,8,2,12
37086,7,2,12
32182,9,2,12
37510,10,2,13
39651,9,2,1
36616,8,2,1
10588,9,2,25
36023,7,2,26
34152,9,2,1
40935,0,6,0
1575,0,6,0
40852,0,6,0
121,0,6,0
5114,0,6,0
918,0,6,0
42897,0,6,0
249,0,6,0
37999,0,6,0
1604,0,6,0
32281,0,6,0
37984,0,6,0
50172,0,6,0
10165,0,6,0
19815,0,6,0
30276,0,6,0
8795,0,6,0
13601,0,6,0
23281,0,6,0
31240,0,6,0
23273,0,6,0
30,0,6,0
11757,0,6,0
6,0,6,0
34822,0,6,0
37779,0,6,0
