anime_id,score,watching_status,watched_episodes
530,0,1,0
18507,0,1,0
18153,0,1,6
235,8,1,0
50185,0,1,0
18277,0,1,2
14289,0,1,6
1734,9,2,4
11111,8,2,12
4999,8,2,12
7817,7,2,12
695,8,2,2
1069,9,2,40
233,8,2,78
12549,9,2,12
4789,8,2,12
7053,7,2,3
9970,9,2,2
3299,8,2,12
20583,9,2,25
25303,9,2,1
28891,9,2,25
587,10,2,6
27989,10,2,13
12189,9,2,22
13469,8,2,1
811,9,2,6
11013,0,2,12
13403,0,2,1
9041,9,2,12
18247,7,2,12
10794,9,2,1
863,8,2,12
5680,9,2,13
9617,8,2,1
7791,9,2,26
9734,9,2,1
2542,7,2,45
671,8,2,13
15051,9,2,13
19111,9,2,13
20745,8,2,1
21853,8,2,1
24997,8,2,1
275,9,2,9
10213,8,2,12
13837,8,2,1
5348,8,2,1
6231,8,2,1
8331,9,2,1
10531,8,2,1
779,9,2,1
780,8,2,1
781,8,2,1
1363,9,2,1
1364,8,2,1
2926,8,2,13
6324,8,2,12
48406,0,2,12
238,8,2,42
957,9,2,39
1914,9,2,39
2476,7,2,12
23273,10,2,22
16498,9,2,25
16868,8,2,1
13333,10,2,13
2816,8,2,44
10321,9,2,13
823,9,2,1
35507,7,2,12
4586,0,3,0
2924,0,3,0
136,0,3,0
521,0,3,0
1110,0,3,0
853,0,3,0
170,8,3,0
263,0,4,0
40679,0,6,0
49596,0,6,0
47917,0,6,0
14741,0,6,0
43735,0,6,0
119,0,6,0
13161,0,6,0
4551,0,6,0
50267,0,6,0
31405,0,6,0
37999,0,6,0
43608,0,6,0
40591,0,6,0
43609,0,6,0
7054,0,6,0
10298,0,6,0
9366,0,6,0
38080,0,6,0
670,0,6,0
1070,0,6,0
32526,0,6,0
41169,0,6,0
9756,0,6,0
49320,0,6,0
16067,0,6,0
3673,0,6,0
3452,0,6,0
5682,0,6,0
38882,0,6,0
4867,0,6,0
355,0,6,0
2787,0,6,0
6773,0,6,0
1815,0,6,0
6572,0,6,0
1066,0,6,0
3956,0,6,0
12823,0,6,0
3221,0,6,0
7375,0,6,0
6330,0,6,0
14957,0,6,0
1531,0,6,0
17551,0,6,0
11371,0,6,0
21755,0,6,0
50099,0,6,0
50379,0,6,0
79,0,6,0
3470,0,6,0
50265,0,6,0
50602,0,6,0
407,0,6,0
182,0,6,0
22,8,6,100
4053,0,6,0
10278,0,6,0
2129,0,6,0
43556,0,6,0
12711,0,6,0
31178,0,6,0
21439,0,6,0
43771,0,6,0
1389,0,6,0
392,0,6,0
