anime_id,score,watching_status,watched_episodes
54041,0,1,6
55310,0,1,1
34566,0,1,230
54743,0,1,3
51009,0,1,3
54595,0,1,8
54492,0,1,8
50695,0,1,3
21,0,1,1085
49413,0,1,6
52991,0,1,8
53887,0,1,9
50399,0,1,3
55153,0,1,8
54112,0,1,4
52034,10,2,11
38101,0,2,12
39783,0,2,12
25397,0,2,12
22199,0,2,24
48553,0,2,12
47,5,2,1
22147,0,2,13
24833,7,2,22
30654,6,2,25
5081,7,2,15
36649,0,2,24
22789,0,2,12
46352,0,2,12
47917,0,2,12
31043,8,2,12
49834,0,2,1
31964,0,2,13
33486,0,2,25
36456,9,2,25
38408,0,2,25
41587,0,2,25
49918,0,2,25
36896,0,2,1
44200,0,2,1
35262,0,2,1
35459,0,2,1
52578,0,2,12
40904,0,2,12
38186,0,2,13
40004,0,2,13
28755,0,2,1
31478,0,2,12
32867,0,2,12
38003,0,2,12
1689,10,2,3
44511,0,2,12
28999,9,2,13
31553,0,2,1
14741,8,2,12
16934,0,2,1
35608,0,2,1
18671,0,2,12
1575,9,2,25
2904,10,2,25
51680,0,2,24
1,9,2,26
5,0,2,1
35849,0,2,24
15583,0,2,12
1535,0,2,37
37982,0,2,12
37520,0,2,24
2759,0,2,1
3784,0,2,1
3785,0,2,1
18507,0,2,12
36704,0,2,12
38027,0,2,1
22265,0,2,13
33845,0,2,1
35191,0,2,1
38400,0,2,1
35198,0,2,1
38680,0,2,25
40417,0,2,25
49310,0,2,1
42938,9,2,13
41120,0,2,11
5114,10,2,64
41025,9,2,20
50425,0,2,12
49605,0,2,12
49869,0,2,1
39533,0,2,11
43692,0,2,5
48707,0,2,5
17895,0,2,24
37105,9,2,12
20583,0,2,25
32935,9,2,10
35111,0,2,1
40262,0,2,2
28891,9,2,25
38883,0,2,13
40776,0,2,12
49519,0,2,13
21855,0,2,5
15809,0,2,13
48413,0,2,12
53200,0,2,12
55878,0,2,1
38816,0,2,1
27989,0,2,13
31988,0,2,13
31665,0,2,1
40938,0,2,13
30415,0,2,1
42897,0,2,13
54856,0,2,13
578,8,2,1
431,0,2,1
12189,8,2,22
13469,0,2,1
51265,0,2,12
34542,0,2,11
52830,0,2,13
44524,0,2,12
49220,0,2,13
14719,9,2,26
20899,0,2,24
26055,9,2,24
31933,6,2,39
37991,9,2,39
48661,0,2,12
40787,9,2,1
40748,9,2,24
48561,0,2,1
5680,0,2,13
9617,0,2,1
7791,0,2,26
9734,0,2,1
6862,0,2,1
7017,0,2,7
48316,0,2,20
37999,0,2,12
43608,0,2,13
50325,0,2,1
40591,8,2,12
43609,0,2,1
40750,0,2,12
48675,0,2,24
52308,0,2,12
43969,0,2,12
40839,9,2,12
2593,0,2,1
3782,0,2,1
4280,0,2,1
38000,0,2,26
40456,9,2,1
51019,0,2,11
49926,0,2,7
47778,0,2,11
40335,0,2,1
44192,0,2,2
32281,10,2,1
36098,9,2,1
50796,0,2,13
49835,0,2,1
9260,0,2,1
31757,0,2,1
31758,8,2,1
28851,10,2,1
48926,0,2,12
50631,0,2,12
51958,0,2,12
30831,8,2,10
34626,0,2,1
38040,0,2,1
52173,0,2,12
16782,8,2,1
32268,0,2,12
51815,0,2,12
433,0,2,1
32949,0,2,12
18153,0,2,12
28675,0,2,1
23385,0,2,1
35677,0,2,1
16353,0,2,13
50709,0,2,13
20785,0,2,26
40497,0,2,13
45572,0,2,13
49470,0,2,12
40496,0,2,13
33487,0,2,12
52211,0,2,12
48483,0,2,12
8460,2,2,1
10620,2,2,26
16762,2,2,1
32182,9,2,12
37510,8,2,13
50172,0,2,12
17074,10,2,26
164,9,2,1
19,0,2,74
41619,0,2,13
31442,0,2,13
33164,0,2,7
51179,0,2,12
41168,0,2,1
20,0,2,220
936,0,2,1
2144,0,2,1
1735,0,2,500
2472,0,2,1
6325,0,2,1
8246,0,2,1
10589,0,2,1
13667,0,2,1
