"288,40046,0,6,0\n"
"288,11887,0,6,0\n"
"288,146,0,6,0\n"
"288,15379,0,6,0\n"
"288,32262,0,6,0\n"
"288,5958,0,6,0\n"
"289,9989,5,2,11\n"
"289,30654,7,2,25\n"
"289,37996,7,2,1\n"
"289,41467,9,2,13\n"
"289,34618,8,2,12\n"
"289,33486,8,2,25\n"
"289,14741,8,2,12\n"
"289,20031,7,2,12\n"
"289,29067,6,2,13\n"
"289,28223,10,2,12\n"
"289,38145,6,2,12\n"
"289,41025,8,2,20\n"
"289,35557,6,2,12\n"
"289,37021,1,2,6\n"
"289,40748,8,2,24\n"
"289,24439,6,2,12\n"
"289,28623,4,2,12\n"
"289,34599,7,2,13\n"
"289,32182,8,2,12\n"
"289,50172,8,2,12\n"
"289,321,4,2,12\n"
"289,29803,8,2,13\n"
"289,4136,4,2,22\n"
"289,38414,6,2,1\n"
"289,48363,4,2,12\n"
"289,13759,4,2,24\n"
"289,339,7,2,13\n"
"289,2001,8,2,27\n"
"289,2113,7,2,38\n"
"289,42962,5,2,13\n"
"289,37521,8,2,24\n"
"289,31909,7,2,1\n"
"289,12403,7,2,12\n"
"289,14075,5,2,24\n"
"289,34572,3,4,30\n"
"289,35298,2,4,5\n"
"289,40716,0,6,0\n"
"289,35839,0,6,0\n"
"289,48556,0,6,0\n"
"289,28677,0,6,0\n"
"290,48239,10,2,12\n"
"290,40356,10,2,13\n"
"290,199,0,6,1\n"
"290,4224,0,6,3\n"
"291,8481,0,1,0\n"
"291,2548,0,1,0\n"
"291,2041,0,1,0\n"
"291,5772,0,1,0\n"
"291,282,0,1,0\n"
"291,104,0,1,0\n"
"291,1214,0,1,0\n"
"291,68,0,1,0\n"
"291,458,0,1,0\n"
"291,9330,0,1,0\n"
"291,4789,0,1,0\n"
"291,15417,0,1,0\n"
"291,6895,0,1,2\n"
"291,33,0,1,0\n"
"291,9656,0,1,0\n"
"291,5042,6,1,3\n"
"291,5348,0,1,1\n"
"291,15315,0,1,0\n"
"291,17074,0,1,2\n"
"291,19,0,1,0\n"
"291,3535,0,1,0\n"
"291,3424,0,1,0\n"
"291,2511,0,1,0\n"
"291,182,0,1,0\n"
"291,567,0,1,0\n"
"291,7178,6,1,1\n"
"291,2615,3,2,0\n"
"291,2237,4,2,0\n"
"292,743,0,2,1\n"
"293,2251,8,2,13\n"
"293,39195,8,2,12\n"
"293,36456,5,2,25\n"
"293,38408,5,2,25\n"
"293,33988,5,2,12\n"
"293,1132,5,2,50\n"
"293,10087,8,2,13\n"
"293,28891,7,2,25\n"
"293,38816,6,2,1\n"
"293,37999,8,2,12\n"
"293,33206,7,2,13\n"
"293,32268,6,2,12\n"
"293,31704,7,2,1\n"
"293,20159,7,2,4\n"
"293,36286,5,2,1\n"
"293,39587,6,2,13\n"
"293,31374,5,2,12\n"
"293,32282,7,2,13\n"
"293,36949,5,2,12\n"
"293,36474,7,2,24\n"
"293,40540,4,2,11\n"
"293,14813,7,2,13\n"
"293,39575,0,3,0\n"
"293,34566,5,4,30\n"
"293,38671,3,4,12\n"
"293,9989,0,6,0\n"
"293,8475,0,6,0\n"
"293,1,0,6,0\n"
"293,790,0,6,0\n"
"293,41497,0,6,0\n"
"293,37105,0,6,0\n"
"293,16,0,6,0\n"
"293,40046,0,6,0\n"
"293,7588,0,6,0\n"
"293,9253,0,6,1\n"
"294,32407,0,1,3\n"
"294,47,7,2,1\n"
"294,34350,9,2,12\n"
"294,21995,9,2,12\n"
"294,28999,7,2,13\n"
"294,813,7,2,291\n"
"294,31737,8,2,12\n"
"294,24855,7,2,12\n"
"294,8277,7,2,12\n"
"294,16904,8,2,1\n"
"294,3225,6,2,13\n"
"294,10589,7,2,1\n"
"294,1565,7,2,191\n"
"294,19365,9,2,22\n"
"294,16498,9,2,25\n"
"294,7311,8,2,1\n"
"294,849,8,2,14\n"
"294,30016,5,4,2\n"
"294,35376,0,6,0\n"
"294,24997,0,6,0\n"
"294,16067,0,6,0\n"
"295,9919,7,1,5\n"
"295,28833,7,1,2\n"
"295,32901,5,1,1\n"
"295,5680,8,1,9\n"
"295,33206,3,1,2\n"
"295,9062,10,2,2\n"
"295,11701,7,2,1\n"
"295,4835,9,2,1\n"
"295,21405,5,2,12\n"
"295,31553,7,2,1\n"
"295,34382,5,2,12\n"
"295,32189,6,2,12\n"
"295,14353,8,2,1\n"
"295,29093,8,2,1\n"
"295,11013,7,2,12\n"
"295,5042,7,2,12\n"
"295,31798,7,2,12\n"
"295,11887,7,2,13\n"
"295,33487,7,2,12\n"
"295,37377,7,2,1\n"
"295,10620,7,2,26\n"
"295,20939,7,2,1\n"
"295,37087,7,2,13\n"
"295,32262,8,2,12\n"
"295,13759,6,2,24\n"
"295,11577,8,2,1\n"
"295,31765,7,2,1\n"
"295,39607,9,2,1\n"
"295,12665,7,2,1\n"
"295,28387,6,3,2\n"
"295,6707,5,3,2\n"
"295,13125,5,3,5\n"
"295,21603,5,4,3\n"
"295,6408,0,6,0\n"
"295,38101,0,6,0\n"
"295,9989,0,6,0\n"
"295,7817,0,6,0\n"
"295,13535,0,6,0\n"
"295,35756,0,6,0\n"
"295,20031,0,6,0\n"
"295,918,0,6,0\n"
"295,17831,0,6,0\n"
"295,37744,0,6,0\n"
"295,32686,0,6,0\n"
"295,33244,0,6,0\n"
"295,10165,0,6,0\n"
"295,39587,0,6,0\n"
"295,5940,0,6,0\n"
"295,4654,0,6,0\n"
"295,856,0,6,0\n"
"295,41226,0,6,0\n"
"296,24833,7,2,22\n"
"296,31964,7,2,13\n"
"296,36456,9,2,25\n"
"296,31478,7,2,12\n"
"296,39523,6,2,12\n"
"296,2904,10,2,25\n"
"296,34497,3,2,12\n"
"296,6702,7,2,175\n"
"296,36838,10,2,12\n"
"296,28891,10,2,25\n"
"296,24231,7,2,10\n"
"296,34542,8,2,11\n"
"296,52969,6,2,12\n"
"296,30915,7,2,1\n"
"296,7593,1,2,12\n"
"296,28851,10,2,1\n"
"296,34934,7,2,12\n"
"296,250,6,2,150\n"
"296,31952,8,2,12\n"
"296,51179,8,2,12\n"
"296,30514,6,2,1\n"
"296,20767,8,2,2\n"
"296,11933,6,2,12\n"
"296,32729,6,2,13\n"
"296,26243,7,2,12\n"
"296,13601,7,2,22\n"
"296,22663,5,2,12\n"
"296,25777,9,2,12\n"
"296,28625,6,2,1\n"
"296,40586,7,2,12\n"
"296,36474,8,2,24\n"
"296,39597,8,2,12\n"
"296,41487,8,2,12\n"
"296,41488,7,2,12\n"
"296,4224,9,2,25\n"
"296,24405,7,2,73\n"
"296,1894,6,2,1\n"
"296,15535,3,2,1\n"
"296,52046,6,2,13\n"
"298,22297,0,1,1\n"
"298,54790,0,1,1\n"
"298,300,4,2,4\n"
